Movie ID,Primary Title,Movie Length,Genres,Average Rating,Num of Votes,Primary Name,Position,Weighted Rating
tt5932728,The Professor and the Madman,124.0,"Biography,Drama,Mystery",7.4,10383,Mel Gibson,actor,7.154087331543925
tt4936450,Graduation,128.0,"Crime,Drama",7.4,10355,Lia Bugnar,actress,7.1537016942033045
tt5478478,Hostiles,134.0,"Adventure,Drama,Western",7.2,53286,Scott Cooper,director,7.152330203500806
tt1606392,Win Win,106.0,"Comedy,Drama,Sport",7.2,51618,Jeffrey Tambor,actor,7.15098521177983
tt1230385,The Yellow Sea,157.0,"Action,Drama,Thriller",7.3,16246,Young-gyu Jang,composer,7.146388602290912
tt2547584,The Light Between Oceans,133.0,"Drama,Romance",7.2,46247,Rachel Weisz,actress,7.146087107187379
tt4995790,The Square,151.0,"Comedy,Drama",7.2,44239,Elisabeth Moss,actress,7.143994738011945
tt0787524,The Man Who Knew Infinity,108.0,"Biography,Drama",7.2,43575,Jeremy Irons,actor,7.143266642192854
tt1807950,Love Likes Coincidences,118.0,"Drama,Romance",7.3,15530,Altan Erkekli,actor,7.141612841945289
tt1613750,Kon-Tiki,118.0,"Adventure,History",7.2,41707,Aage Aaberge,producer,7.141112926006463
tt6173990,Gold,151.0,"Drama,History,Sport",7.4,9361,Javed Akhtar,writer,7.139181765612953
tt1756750,Starbuck,109.0,"Comedy,Drama,Romance",7.3,15146,Yvann Thibaudeau,editor,7.138927128411199
tt1244754,Conviction,107.0,"Biography,Crime,Drama",7.2,39771,Tony Goldwyn,director,7.1387011857164016
tt5785170,Toilet: A Love Story,155.0,"Comedy,Drama",7.3,15021,Akshay Kumar,actor,7.138033113538475
tt1972663,Into the Abyss,107.0,"Crime,Documentary,Drama",7.3,14885,Werner Herzog,self,7.137049084208176
tt4190530,Anthropoid,120.0,"Biography,History,Thriller",7.2,38229,Anthony Frewin,writer,7.136634165409259
tt3892172,Leave No Trace,109.0,Drama,7.2,33804,Ben Foster,actor,7.129845626331591
tt1437358,Sleep Tight,102.0,"Drama,Horror,Thriller",7.2,33695,Jaume Balagueró,director,7.12966000121374
tt2101473,The Physician,150.0,"Adventure,Drama,History",7.2,32932,Stellan Skarsgård,actor,7.128332601652157
tt2179121,What's in a Name?,109.0,"Comedy,Drama",7.3,13735,Valérie Benguigui,actress,7.128224334824583
tt6768578,Dogman,103.0,"Crime,Drama,Thriller",7.3,13486,Ugo Chiti,writer,7.126186207471648
tt2224317,Lootera,136.0,"Drama,Romance",7.3,13416,Vikramaditya Motwane,director,7.125604501338689
tt1937264,Now Is Good,103.0,"Drama,Romance",7.2,31335,Graham Broadbent,producer,7.125385444830695
tt0896872,The Whistleblower,112.0,"Action,Biography,Crime",7.2,29826,Vanessa Redgrave,actress,7.122368958634732
tt4595882,Can You Ever Forgive Me?,106.0,"Biography,Comedy,Crime",7.2,29473,Richard E. Grant,actor,7.12162777567414
tt2222394,The Noble Family,108.0,Comedy,7.4,8269,Karla Souza,actress,7.121120156636439
tt1629757,Chasing Mavericks,116.0,"Biography,Drama,Sport",7.2,28994,Elisabeth Shue,actress,7.120599105332384
tt1533117,Let the Bullets Fly,132.0,"Action,Comedy,Western",7.4,8234,Yun-Fat Chow,actor,7.120499793440956
tt4430136,Pyaar Ka Punchnama 2,137.0,"Comedy,Drama,Romance",7.3,12820,Omkar Kapoor,actor,7.1204893577755906
tt3735246,Bajirao Mastani,158.0,"Action,Drama,History",7.2,28438,Tanvi Azmi,actress,7.119370687016528
tt3202202,Palm Trees in the Snow,163.0,"Drama,Romance",7.4,8152,Mercedes Gamero,producer,7.119035506644519
tt1661420,Polisse,127.0,"Crime,Drama",7.3,12506,Stephen Warbeck,composer,7.11767188593422
tt6513120,Fighting with My Family,108.0,"Biography,Comedy,Drama",7.2,26704,Vince Vaughn,actor,7.115283117471641
tt7125860,If Beale Street Could Talk,119.0,"Drama,Romance",7.2,25512,Regina King,actress,7.112224153338181
tt2167266,Tracks,112.0,"Adventure,Biography,Drama",7.2,25370,John Curran,director,7.111844957407971
tt3149038,A Brilliant Young Mind,111.0,"Drama,Romance",7.2,25326,Danny Cohen,cinematographer,7.11172679430939
tt1028576,Secretariat,123.0,"Biography,Drama,Family",7.2,24536,Diane Lane,actress,7.109549998439257
tt1600524,Heartbeats,101.0,"Drama,Romance",7.2,24426,Stéphanie Anne Weber Biron,cinematographer,7.109238355885485
tt1646959,Bedevilled,115.0,"Drama,Horror,Thriller",7.3,11554,Yeong-hie Seo,actress,7.108562178545188
tt2378507,The Glass Castle,127.0,"Biography,Drama",7.2,23580,Woody Harrelson,actor,7.106767816924068
tt1925421,Elena,109.0,"Crime,Drama,Thriller",7.3,11307,Philip Glass,composer,7.106047947572712
tt1784575,The Parade,115.0,"Comedy,Drama",7.3,10747,Srdjan Dragojevic,director,7.1000955636543
tt2424988,Gabbar is Back,128.0,Action,7.2,21092,Kareena Kapoor,actress,7.098654999650252
tt5662932,Raman Raghav 2.0,133.0,"Crime,Drama,Thriller",7.3,10563,Vikramaditya Motwane,producer,7.098059223274097
tt2675914,Kraftidioten,116.0,"Action,Crime,Drama",7.2,20841,Stellan Skarsgård,actor,7.097757445044282
tt2465578,Human Capital,111.0,Drama,7.3,10468,Fabrizio Bentivoglio,actor,7.096991526602849
tt1405810,Loose Cannons,110.0,"Comedy,Drama,Romance",7.3,10462,Maurizio Calvesi,cinematographer,7.096923713951675
tt0770828,Man of Steel,143.0,"Action,Adventure,Sci-Fi",7.1,647288,Diane Lane,actress,7.096720073901782
tt3825638,Labyrinth of Lies,124.0,"Drama,History",7.3,10435,Jakob Claussen,producer,7.096617995539448
tt2527336,Star Wars: The Last Jedi,152.0,"Action,Adventure,Fantasy",7.1,462903,George Lucas,writer,7.0954344333475765
tt3148502,The Spectacle,139.0,"Comedy,Drama,Romance",7.2,19901,A.R. Rahman,composer,7.09424998175249
tt1905041,Fast & Furious 6,130.0,"Action,Crime,Thriller",7.1,346747,Vin Diesel,actor,7.0939374045510615
tt4015500,The Tale,114.0,"Drama,Mystery,Thriller",7.3,10178,Laura Dern,actress,7.093661259757892
tt3754940,Truman,108.0,"Comedy,Drama",7.3,10160,Tomàs Aragay,writer,7.093450948471121
tt5536610,Private Life,123.0,"Comedy,Drama",7.3,10125,Brian A. Kates,editor,7.093040780141845
tt0433035,Real Steel,127.0,"Action,Drama,Family",7.1,283534,John Gatins,writer,7.092620600170426
tt1245526,RED,111.0,"Action,Comedy,Crime",7.1,271570,Morgan Freeman,actor,7.092304238183968
tt1477834,Aquaman,143.0,"Action,Adventure,Fantasy",7.1,263328,Willem Dafoe,actor,7.092070036148403
tt5095030,Ant-Man and the Wasp,118.0,"Action,Adventure,Comedy",7.1,244024,Walton Goggins,actor,7.091461426146212
tt1706620,Snowpiercer,126.0,"Action,Drama,Sci-Fi",7.1,239264,Ed Harris,actor,7.091296719740319
tt1385826,The Adjustment Bureau,106.0,"Romance,Sci-Fi,Thriller",7.1,227616,Matt Damon,actor,7.09086554615594
tt2660888,Star Trek Beyond,122.0,"Action,Adventure,Sci-Fi",7.1,209844,Justin Lin,director,7.0901186310641195
tt1124035,The Ides of March,101.0,"Drama,Thriller",7.1,207417,George Clooney,actor,7.090007043416761
tt1921149,Trash,114.0,"Adventure,Crime,Drama",7.2,18690,Martin Sheen,actor,7.089360204276442
tt2361509,The Intern,121.0,"Comedy,Drama",7.1,191494,Robert De Niro,actor,7.089207432133632
tt3464902,The Lobster,119.0,"Comedy,Drama,Romance",7.1,182622,Rachel Weisz,actress,7.088703799402489
tt2719848,Everest,121.0,"Action,Adventure,Biography",7.1,181133,Nicky Kentish Barnes,producer,7.0886146313211365
tt1340800,Tinker Tailor Soldier Spy,122.0,"Drama,Mystery,Thriller",7.1,174890,Colin Firth,actor,7.088224923241405
tt3233418,Spare Parts,114.0,Drama,7.3,9694,Jamie Lee Curtis,actress,7.0878529574270095
tt2053463,Side Effects,106.0,"Crime,Drama,Mystery",7.1,168466,Jude Law,actor,7.087795049896002
tt3347976,Dügün Dernek,106.0,Comedy,7.2,18291,Necati Akpinar,producer,7.087648549881742
tt5639354,A Fantastic Woman,104.0,Drama,7.2,18282,Sebastián Lelio,director,7.08760933015282
tt2005151,War Dogs,114.0,"Comedy,Crime,Drama",7.1,154029,Stephen Chin,writer,7.08670420636542
tt1876277,Into the White,104.0,"Action,Biography,Drama",7.2,18040,Stig Henrik Hoff,actor,7.086544391151135
tt0810819,The Danish Girl,119.0,"Biography,Drama,Romance",7.1,146873,Tim Bevan,producer,7.086087876442123
tt1860357,Deepwater Horizon,107.0,"Action,Drama,History",7.1,133303,Mark Wahlberg,actor,7.084747084579163
tt1600196,The Drop,106.0,"Crime,Drama",7.1,132161,James Gandolfini,actor,7.084622362363151
tt1560747,The Master,138.0,Drama,7.1,131365,Philip Seymour Hoffman,actor,7.084534214884959
tt1334260,Never Let Me Go,103.0,"Drama,Romance,Sci-Fi",7.1,130084,Rachel Portman,composer,7.084390217975927
tt1403981,Remember Me,113.0,"Drama,Romance",7.1,129443,Allen Coulter,director,7.084317152026755
tt1389137,We Bought a Zoo,124.0,"Comedy,Drama,Family",7.1,126849,Matt Damon,actor,7.0840143488228415
tt3495000,Mardaani,113.0,"Action,Crime,Drama",7.3,9386,Aditya Chopra,producer,7.083983403411109
tt3640424,Allied,124.0,"Action,Drama,Romance",7.1,125741,Brad Pitt,actor,7.083881416005584
tt0804497,It's Kind of a Funny Story,101.0,"Comedy,Drama,Romance",7.1,125583,Ryan Fleck,director,7.0838622795548645
tt4178092,The Gift,108.0,"Drama,Mystery,Thriller",7.1,123834,Jason Bateman,actor,7.08364737044482
tt1417075,In Darkness,145.0,"Drama,War",7.3,9328,Agnieszka Holland,director,7.083238872712147
tt3470600,Sing,108.0,"Animation,Comedy,Family",7.1,115951,Matthew McConaughey,actor,7.082603168463601
tt2305051,Wild,115.0,"Adventure,Biography,Drama",7.1,110138,Laura Dern,actress,7.081743516125742
tt7160070,Along with the Gods: The Two Worlds,139.0,"Action,Drama,Fantasy",7.3,9190,Jun-seok Bang,composer,7.081446599760335
tt1345777,Ishqiya,118.0,"Comedy,Drama,Romance",7.3,9183,Vishal Bhardwaj,writer,7.081354897200743
tt1615147,Margin Call,107.0,"Drama,Thriller",7.1,107264,Kevin Spacey,actor,7.0812863245442825
tt1228987,Let Me In,116.0,"Drama,Fantasy,Horror",7.1,107012,Alexander Yves Brunner,producer,7.081245142430487
tt6857112,Us,116.0,"Horror,Mystery,Thriller",7.1,102511,Elisabeth Moss,actress,7.080477804492277
tt5052474,Sicario: Day of the Soldado,122.0,"Action,Crime,Drama",7.1,95650,Josh Brolin,actor,7.079179289869122
tt6628394,Bad Times at the El Royale,141.0,"Crime,Drama,Mystery",7.1,86318,Jeff Bridges,actor,7.077108270800912
tt5848272,Ralph Breaks the Internet,112.0,"Adventure,Animation,Comedy",7.1,85694,John C. Reilly,actor,7.076954994420241
tt1204342,The Muppets,103.0,"Adventure,Comedy,Family",7.1,82752,Jim Henson,writer,7.076203782187652
tt3322364,Concussion,123.0,"Biography,Drama,Sport",7.1,77576,Will Smith,actor,7.074756026964126
tt3671542,Holding the Man,127.0,"Biography,Drama,Romance",7.3,8642,Neil Armfield,director,7.074026994796183
tt2094064,Much Ado About Nothing,109.0,"Comedy,Drama,Romance",7.2,15415,William Shakespeare,writer,7.073547621645211
tt1291465,Raajneeti,163.0,"Crime,Drama",7.2,15214,Nana Patekar,actor,7.072428623316017
tt2726560,The Longest Ride,123.0,"Drama,Romance",7.1,70327,Alan Alda,actor,7.072404740642707
tt1840417,The Words,102.0,"Drama,Mystery,Romance",7.1,70308,Dennis Quaid,actor,7.072398002133456
tt2494362,Bone Tomahawk,132.0,"Adventure,Drama,Horror",7.1,70298,Kurt Russell,actor,7.072394454227616
tt3007512,The Water Diviner,111.0,"Drama,History,War",7.1,66595,Russell Crowe,actor,7.071014828935826
tt2216240,A Hijacking,103.0,"Drama,Thriller",7.2,14771,Søren Malling,actor,7.069891057877959
tt5255710,Sanam Teri Kasam,154.0,"Drama,Musical,Romance",7.3,8246,Vijay Raaz,actor,7.06834394449384
tt5301662,Marshall,118.0,"Biography,Crime,Drama",7.2,14419,Kate Hudson,actress,7.067801621880561
tt7959026,The Mule,116.0,"Crime,Drama,Thriller",7.1,58955,Clint Eastwood,actor,7.067682548340982
tt1270262,The Devil's Double,109.0,"Biography,Drama,Thriller",7.1,58342,Paul Breuls,producer,7.067381667476686
tt1783232,Conquest 1453,162.0,"Action,Drama,History",7.1,54741,Atilla Engin,writer,7.065494509246316
tt3716530,Elle,130.0,"Crime,Drama,Thriller",7.1,54616,Paul Verhoeven,director,7.065425071640157
tt1588337,Of Gods and Men,122.0,"Drama,History",7.2,13991,Michael Lonsdale,actor,7.065168849751059
tt1753383,A Dog's Purpose,100.0,"Adventure,Comedy,Drama",7.1,53805,Dennis Quaid,actor,7.064967682081397
tt0995868,Pelé: Birth of a Legend,107.0,"Biography,Drama,Sport",7.2,13919,Vincent D'Onofrio,actor,7.064715614641207
tt4370784,The Innocents,115.0,"Drama,History",7.3,7987,Eric Altmayer,producer,7.0644697972493065
tt1610452,Band Baaja Baaraat,139.0,"Comedy,Drama,Romance",7.2,13832,Aditya Chopra,producer,7.064163873523345
tt2910904,The Dressmaker,119.0,"Comedy,Drama",7.1,46833,Kate Winslet,actress,7.060472341854857
tt1285241,Don 2,148.0,"Action,Crime,Thriller",7.1,46503,Javed Akhtar,writer,7.0602307973631095
tt5657856,Brawl in Cell Block 99,132.0,"Action,Crime,Drama",7.1,45507,Don Johnson,actor,7.059483535193465
tt1371155,Made in Dagenham,113.0,"Biography,Comedy,Drama",7.2,13121,Bob Hoskins,actor,7.059480323456672
tt3142872,A Small September Affair,106.0,"Drama,Mystery,Romance",7.3,7616,Aylin Tinel,editor,7.058689054644086
tt2139881,Long Shot,125.0,"Comedy,Romance",7.2,12814,Charlize Theron,actress,7.057356687506154
tt1836912,Shaitan,121.0,"Action,Crime,Drama",7.3,7503,Bejoy Nambiar,director,7.056871542358196
tt4005402,Colonia,106.0,"Drama,Romance,Thriller",7.1,41738,Benjamin Herrmann,producer,7.0563821387952395
tt1596346,Soul Surfer,112.0,"Biography,Drama,Family",7.1,41659,Helen Hunt,actress,7.056312043572896
tt1416801,Kill the Irishman,106.0,"Biography,Crime,Drama",7.1,41504,Val Kilmer,actor,7.056173858256469
tt2935476,Far from the Madding Crowd,119.0,"Drama,Romance",7.1,41099,Craig Armstrong,composer,7.055808632893681
tt1716777,People Like Us,114.0,"Comedy,Drama",7.1,39618,Michelle Pfeiffer,actress,7.054419622012818
tt3495026,Fan,138.0,"Action,Drama,Thriller",7.1,39130,Aditya Chopra,producer,7.053942606690971
tt4082068,Dheepan,115.0,"Crime,Drama",7.2,12312,Jacques Audiard,director,7.0537423657379374
tt2888046,Ip Man 3,105.0,"Action,Biography,Drama",7.1,38637,Mike Tyson,actor,7.053450457333593
tt2076220,Holy Motors,115.0,"Drama,Fantasy",7.1,36874,Kylie Minogue,actress,7.051601021994862
tt2113681,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,114.0,"Adventure,Comedy",7.1,35435,Malte Forssell,producer,7.049978892511937
tt4176826,Look Who's Back,116.0,"Comedy,Drama,Fantasy",7.1,35402,Marco Kreuzpaintner,writer,7.049940416530698
tt2990140,The Christmas Chronicles,104.0,"Adventure,Comedy,Family",7.1,35223,Kurt Russell,actor,7.0497306778550195
tt2058107,The Railway Man,116.0,"Biography,Drama,Romance",7.1,34586,Colin Firth,actor,7.048969817754123
tt1839494,Children Who Chase Lost Voices,116.0,"Adventure,Animation,Drama",7.2,11594,Hilary Haag,actress,7.0482425762019485
tt2178470,Yeh Jawaani Hai Deewani,160.0,"Comedy,Drama,Musical",7.1,33971,Hiroo Johar,producer,7.048213058522823
tt6053438,First Reformed,113.0,"Drama,Mystery,Thriller",7.1,33542,Ethan Hawke,actor,7.047671744798011
tt2299842,Pieta,104.0,"Crime,Drama",7.2,11521,Jung-Jin Lee,actor,7.047660151937333
tt4832640,Sultan,170.0,"Action,Drama,Sport",7.1,33371,Salman Khan,actor,7.047452808837562
tt5093026,Papillon,133.0,"Adventure,Biography,Crime",7.1,32702,Ram Bergman,producer,7.046578372966519
tt2178941,Barbara,105.0,Drama,7.2,11292,Rainer Bock,actor,7.0458037329714776
tt5440700,Theri,157.0,"Action,Drama",7.2,11259,Kalaippuli S. Thanu,producer,7.0455324777440165
tt3742284,NH10,115.0,"Action,Crime,Drama",7.2,11199,Anurag Kashyap,producer,7.045036833520509
tt3499096,Race,134.0,"Biography,Drama,Sport",7.1,30777,Karsten Brünig,producer,7.043891730020639
tt1895315,Brimstone,148.0,"Drama,Mystery,Thriller",7.1,30526,Guy Pearce,actor,7.043521373533898
tt1641638,The Legend Is Born: Ip Man,100.0,"Action,Biography,Drama",7.1,29529,Kwong-Hung Chan,cinematographer,7.042000695400902
tt5990474,Columbus,104.0,Drama,7.2,10735,Parker Posey,actress,7.041093707156568
tt2101569,In Your Eyes,106.0,"Fantasy,Romance",7.1,28661,Mark Feuerstein,actor,7.040608493957579
tt6472976,Five Feet Apart,116.0,"Drama,Romance",7.2,10645,Brian Tyler,composer,7.040305524938
tt4882376,First They Killed My Father,136.0,"Biography,Drama,History",7.2,10511,Angelina Jolie,director,7.039117414357893
tt2891174,99 Homes,112.0,Drama,7.1,26699,Clancy Brown,actor,7.037201197403434
tt2025526,War of the Arrows,122.0,Action,7.2,10214,Hae-il Park,actor,7.036419992661172
tt3792960,The Brand New Testament,114.0,"Comedy,Fantasy",7.1,25816,Catherine Deneuve,actress,7.035536791631648
tt4814290,Te3n,136.0,"Drama,Mystery,Thriller",7.2,10027,Amitabh Bachchan,actor,7.034674716152223
tt1734110,No One Killed Jessica,136.0,"Biography,Crime,Drama",7.2,10000,Rani Mukerji,actress,7.034419642857142
tt2304771,Mandela: Long Walk to Freedom,141.0,"Biography,Drama,History",7.1,25027,Justin Chadwick,director,7.033973122329142
tt1305797,Enthiran,155.0,"Action,Sci-Fi",7.1,23102,A.R. Rahman,composer,7.029819742173713
tt5460276,Capable,139.0,"Action,Drama,Thriller",7.1,22179,Hrithik Roshan,actor,7.027637176117794
tt5723272,In the Fade,106.0,"Crime,Drama,Thriller",7.1,22136,Hark Bohm,writer,7.027532182143339
tt2364975,We Are the Best!,102.0,"Drama,Music",7.2,9290,Ulf Brantås,cinematographer,7.027417733770102
tt1440232,Little White Lies,154.0,"Comedy,Drama",7.1,21787,Alain Attal,producer,7.026668615768088
tt1648216,Three Steps Above Heaven,118.0,"Action,Drama,Romance",7.1,21173,Mercedes Gamero,producer,7.025098306769435
tt2582502,Fathers & Daughters,116.0,Drama,7.1,21164,Russell Crowe,actor,7.025074788933854
tt2072227,Shanghai,120.0,"Crime,Mystery,Thriller",7.2,9047,Prasenjit Chatterjee,actor,7.024883287000665
tt5222918,The Other Side of Hope,100.0,"Comedy,Drama",7.2,9045,Samu Heikkilä,editor,7.024862118464792
tt3170902,Theeb,100.0,"Adventure,Drama,Thriller",7.2,8921,Wolfgang Thaler,cinematographer,7.023539598684612
tt3541262,The Admiral,126.0,"Action,Drama,History",7.2,8852,Min-sik Choi,actor,7.022794994496087
tt1653665,Goodbye Christopher Robin,107.0,"Biography,Drama",7.1,20307,Carter Burwell,composer,7.022765625561909
tt5165344,Rustom,148.0,"Crime,Drama,Thriller",7.1,19991,Manoj Bajpayee,actor,7.021877841839148
tt2071613,Business Man,133.0,"Action,Crime,Thriller",7.2,8679,Shyam K. Naidu,cinematographer,7.020900163792571
tt5340300,Lean on Pete,121.0,"Adventure,Drama",7.2,8607,Steve Buscemi,actor,7.020099568510586
tt4899370,Megan Leavey,116.0,"Biography,Drama,War",7.1,18993,Tom Felton,actor,7.018934954516287
tt3697626,A Hard Day,111.0,"Action,Crime,Thriller",7.2,8462,Sun-kyun Lee,actor,7.018465339556448
tt4084744,Battle for Sevastopol,110.0,"Biography,Drama,Romance",7.2,8455,Sergey Mokritskiy,director,7.018385694139768
tt2385104,D-Day,153.0,"Action,Thriller",7.2,8324,Nikkhil Advani,director,7.016882188447928
tt1278449,Sound of Noise,102.0,"Comedy,Crime,Music",7.2,8313,Bengt Braskered,actor,7.016754806172137
tt6133130,Professor Marston and the Wonder Women,108.0,"Biography,Drama",7.1,17954,Connie Britton,actress,7.015625982163904
tt6692354,Coincidence,105.0,"Mystery,Thriller",7.2,8207,Hiroo Johar,producer,7.015518160692686
tt4257926,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734,Jennifer Garner,actress,7.014890376079892
tt2555958,Arrambam,157.0,"Action,Drama,Mystery",7.2,8057,Ajith Kumar,actor,7.013739393842001
tt1594918,Eyyvah Eyvah,104.0,Comedy,7.1,16989,Demet Akbag,actress,7.012301186246885
tt3042926,Atharintiki Daaredi,170.0,"Action,Comedy,Drama",7.2,7757,Pawan Kalyan,actor,7.010076931900112
tt6491178,Dragged Across Concrete,159.0,"Adventure,Crime,Drama",7.1,16344,Mel Gibson,actor,7.009928860509982
tt7581902,Sonu Ke Titu Ki Sweety,138.0,"Comedy,Romance",7.1,16318,Krishan Kumar,producer,7.009830537828533
tt3142764,Race Gurram,163.0,"Action,Comedy",7.2,7601,Ravi Kishan,actor,7.0081149427190255
tt3140100,Department Q: The Absent One,119.0,"Crime,Mystery,Thriller",7.1,15704,Jonas Bagger,producer,7.007444567746939
tt0315642,Wazir,103.0,"Action,Crime,Drama",7.1,15378,Amitabh Bachchan,actor,7.0061256993618315
tt1981107,The Young and Prodigious T.S. Spivet,105.0,"Action,Adventure,Comedy",7.1,15372,Helena Bonham Carter,actress,7.006101073364812
tt5716464,Breathe,118.0,"Biography,Drama,Romance",7.1,15224,Hugh Bonneville,actor,7.005489515490231
